3.218771667e+02,1.731933095e-03
3.219847412e+02,1.013770234e-03
3.220923157e+02,6.220450741e-04
3.221998901e+02,1.650323684e-04
3.223074646e+02,-7.054680027e-04
3.224150391e+02,2.520823909e-04
3.225226440e+02,1.231395290e-03
3.226302490e+02,-9.666181286e-04
3.227378235e+02,3.173699370e-04
3.228454285e+02,-1.706543495e-03
3.229530334e+02,1.215073426e-04
3.230606689e+02,3.826574539e-04
3.231683044e+02,-2.266928059e-04
3.232759399e+02,-9.067712199e-06
3.233836060e+02,7.798232400e-05
3.234912415e+02,4.044199595e-04
3.235989075e+02,3.608949482e-04
3.237065735e+02,-6.184179801e-04
3.238142395e+02,-1.614052744e-04
3.239219055e+02,-1.831677801e-04
3.240296021e+02,5.785200628e-04
3.241372986e+02,2.956074313e-04
3.242449951e+02,7.308576023e-04
3.243527222e+02,-1.075430657e-03
3.244604187e+02,3.391324426e-04
3.245681458e+02,-3.572678543e-04
3.246758728e+02,7.743826136e-04
3.247835999e+02,-3.572678543e-04
3.248913269e+02,1.231395290e-03
3.249990845e+02,-2.163556172e-03
3.251068420e+02,-7.435523730e-05
3.252146301e+02,-4.007928947e-04
3.253223877e+02,-5.531304632e-04
3.254301758e+02,1.079057809e-03
3.255379639e+02,-1.097193221e-03
3.256457520e+02,-8.578056004e-04
3.257535400e+02,1.057295245e-03
3.258613281e+02,-1.831677801e-04
3.259691467e+02,5.785200628e-04
3.260769653e+02,-4.660804116e-04
3.261847839e+02,8.614326362e-04
3.262926331e+02,-9.611775022e-05
3.264004517e+02,1.166107832e-03
3.265083008e+02,7.526201080e-04
3.266161804e+02,-1.445393311e-03
3.267240295e+02,1.650323684e-04
3.268318787e+02,-1.178802559e-04
3.269397583e+02,-1.380105852e-03
3.270476379e+02,-3.355053486e-04
3.271555176e+02,-1.793593518e-03
3.272634277e+02,-7.054680027e-04
3.273713074e+02,3.173699370e-04
3.274792175e+02,-1.684780931e-03
3.275871582e+02,1.650323684e-04
3.276950684e+02,9.267202113e-04
3.278030090e+02,-8.360430948e-04
3.279109192e+02,8.396701305e-04
3.280188599e+02,6.655700854e-04
3.281268005e+02,-3.137428430e-04
3.282347717e+02,9.267202113e-04
3.283427429e+02,1.274920302e-03
3.284507141e+02,-7.925180253e-04
3.285586853e+02,2.085573797e-04
3.286666565e+02,-2.702178317e-04
3.287746582e+02,2.558908425e-03
3.288826599e+02,1.269479708e-05
3.289906311e+02,2.123658312e-03
3.290986633e+02,-1.314818277e-03
3.292066650e+02,-2.702178317e-04
3.293146973e+02,-6.184179801e-04
3.294227295e+02,3.173699370e-04
3.295307617e+02,-3.355053486e-04
3.296388245e+02,5.349949934e-04
3.297468567e+02,-2.266928059e-04
3.298549194e+02,9.484827169e-04
3.299630127e+02,9.974483692e-05
3.300710449e+02,4.914699821e-04
3.301791382e+02,-7.489930140e-04
3.302872009e+02,-1.097193221e-03
3.303952942e+02,-3.083022239e-05
3.305034180e+02,-8.795681060e-04
3.306115112e+02,-7.489930140e-04
3.307196350e+02,9.484827169e-04
3.308277588e+02,4.044199595e-04
3.309358826e+02,4.044199595e-04
3.310440369e+02,-9.611775022e-05
3.311521301e+02,1.623120508e-03
3.312602844e+02,8.614326362e-04
3.313684387e+02,6.438075798e-04
3.314765930e+02,-9.611775022e-05
3.315847778e+02,3.173699370e-04
3.316929626e+02,2.956074313e-04
3.318011475e+02,-4.225554003e-04
3.319093323e+02,1.269479708e-05
3.320175171e+02,-5.259273166e-05
3.321257324e+02,-4.007928947e-04
3.322339172e+02,9.484827169e-04
3.323421326e+02,-2.266928059e-04
3.324503479e+02,-3.083022239e-05
3.325585938e+02,-1.184243243e-03
3.326668091e+02,4.697075055e-04
3.327750549e+02,9.974483692e-05
3.328833008e+02,5.621981472e-05
3.329915771e+02,2.738448966e-04
3.330998535e+02,2.956074313e-04
3.332080994e+02,2.956074313e-04
3.333163757e+02,-2.484553261e-04
3.334246521e+02,6.002825685e-04
3.335329285e+02,-2.702178317e-04
3.336412354e+02,2.520823909e-04
3.337495422e+02,1.100820256e-03
3.338578491e+02,-4.225554003e-04
3.339661865e+02,1.650323684e-04
3.340744934e+02,9.049577056e-04
3.341828308e+02,8.179076249e-04
3.342911682e+02,3.391324426e-04
3.343995056e+02,2.085573797e-04
3.345078430e+02,1.361970324e-03
3.346162109e+02,1.906033140e-03
3.347245789e+02,-1.837118529e-03
3.348329468e+02,-7.435523730e-05
3.349413147e+02,3.173699370e-04
3.350497131e+02,4.697075055e-04
3.351581116e+02,-1.053668209e-03
3.352665100e+02,1.867948740e-04
3.353749084e+02,-9.611775022e-05
3.354833069e+02,4.914699821e-04
3.355917358e+02,-1.178802559e-04
3.357001343e+02,6.873325910e-04
3.358085632e+02,-3.137428430e-04
3.359170227e+02,6.002825685e-04
3.360254517e+02,-1.010143198e-03
3.361339111e+02,1.253157854e-03
3.362423706e+02,-3.137428430e-04
3.363508301e+02,1.492545474e-03
3.364593201e+02,5.785200628e-04
3.365678101e+02,1.209632843e-03
3.366763000e+02,-1.532443333e-03
3.367847595e+02,5.349949934e-04
3.368932495e+02,1.650323684e-04
3.370017700e+02,-2.919803374e-04
3.371102905e+02,-1.184243243e-03
3.372188110e+02,-7.707555196e-04
3.373273315e+02,5.785200628e-04
3.374358521e+02,-3.790303599e-04
3.375444031e+02,-1.162480679e-03
3.376529541e+02,-9.067712199e-06
3.377615051e+02,-1.532443333e-03
3.378700562e+02,-2.919803374e-04
3.379786072e+02,-1.010143198e-03
3.380871887e+02,-7.435523730e-05
3.381957703e+02,3.391324426e-04
3.383043518e+02,-1.831677801e-04
3.384129639e+02,-1.396427688e-04
3.385215454e+02,-1.336580841e-03
3.386301575e+02,-1.423630863e-03
3.387387695e+02,5.567575572e-04
3.388474121e+02,2.520823909e-04
3.389560242e+02,1.122582820e-03
3.390646667e+02,2.303198853e-04
3.391732788e+02,1.318445313e-03
3.392819214e+02,-6.184179801e-04
3.393905640e+02,-1.815355965e-03
3.394992371e+02,2.275995677e-03
3.396079102e+02,8.396701305e-04
3.397165833e+02,2.303198853e-04
3.398252563e+02,-5.313679576e-04
3.399339600e+02,-1.575968345e-03
3.400426636e+02,3.173699370e-04
3.401513672e+02,-1.488918322e-03
3.402600708e+02,-1.227768254e-03
3.403687439e+02,4.697075055e-04
3.404774780e+02,1.079057809e-03
3.405862122e+02,-7.489930140e-04
3.406949463e+02,8.396701305e-04
3.408036804e+02,-2.919803374e-04
3.409124146e+02,1.818983117e-03
3.410211792e+02,-1.336580841e-03
3.411299438e+02,-5.259273166e-05
3.412387085e+02,4.044199595e-04
3.413475037e+02,-7.435523730e-05
3.414562683e+02,4.697075055e-04
3.415650635e+02,1.840745565e-03
3.416738281e+02,5.349949934e-04
3.417826233e+02,7.961451192e-04
3.418914490e+02,5.621981472e-05
3.420002441e+02,-3.137428430e-04
3.421090698e+02,3.608949482e-04
3.422178955e+02,6.438075798e-04
3.423267517e+02,3.445730545e-05
3.424355774e+02,3.608949482e-04
3.425444336e+02,-4.007928947e-04
3.426532898e+02,-3.572678543e-04
3.427621460e+02,-7.489930140e-04
3.428710022e+02,2.738448966e-04
3.429798584e+02,1.100820256e-03
3.430887451e+02,1.269479708e-05
3.431976318e+02,4.697075055e-04
3.433065186e+02,-2.702178317e-04
3.434154358e+02,-4.660804116e-04
3.435243530e+02,-5.313679576e-04
3.436332397e+02,1.144345268e-03
3.437421875e+02,-7.435523730e-05
3.438511047e+02,-9.883806342e-04
3.439600525e+02,1.296682865e-03
3.440689697e+02,-5.748929689e-04
3.441778870e+02,-1.445393311e-03
3.442868652e+02,4.261824652e-04
3.443958130e+02,-7.435523730e-05
3.445047913e+02,-2.484553261e-04
3.446137695e+02,-1.178802559e-04
3.447227478e+02,-1.162480679e-03
3.448317261e+02,-1.178802559e-04
3.449407349e+02,-1.162480679e-03
3.450497131e+02,7.798232400e-05
3.451587219e+02,9.702452226e-04
3.452677307e+02,1.079057809e-03
3.453767700e+02,1.867948740e-04
3.454857788e+02,1.215073426e-04
3.455947876e+02,-8.795681060e-04
3.457038269e+02,2.956074313e-04
3.458128967e+02,6.002825685e-04
3.459219360e+02,3.391324426e-04
3.460310059e+02,3.173699370e-04
3.461400757e+02,2.303198853e-04
3.462491455e+02,-5.748929689e-04
3.463582153e+02,1.650323684e-04
3.464673157e+02,-1.075430657e-03
3.465764160e+02,8.396701305e-04
3.466854858e+02,-1.380105852e-03
3.467945862e+02,-4.878429172e-04
3.469036865e+02,3.173699370e-04
3.470128174e+02,-7.435523730e-05
3.471219482e+02,-1.614052744e-04
3.472310791e+02,-4.007928947e-04
3.473402100e+02,9.702452226e-04
3.474493408e+02,5.349949934e-04
3.475585022e+02,-2.919803374e-04
3.476676636e+02,-9.067712199e-06
3.477768250e+02,4.914699821e-04
