3.218771667e+02,2.244892763e-03
3.219847412e+02,-8.23E-04
3.220923157e+02,-1.70E-04
3.221998901e+02,-9.97E-04
3.223074646e+02,-6.17E-05
3.224150391e+02,-2.79E-04
3.225226440e+02,1.679136301e-03
3.226302490e+02,-3.01E-04
3.227378235e+02,-9.32E-04
3.228454285e+02,6.346627488e-04
3.229530334e+02,3.300246317e-04
3.230606689e+02,-4.75E-04
3.231683044e+02,1.559457014e-04
3.232759399e+02,-6.49E-04
3.233836060e+02,2.506011166e-03
3.234912415e+02,-3.23E-04
3.235989075e+02,-3.01E-04
3.237065735e+02,8.305015508e-04
3.238142395e+02,-6.27E-04
3.239219055e+02,-1.92E-04
3.240296021e+02,6.999423495e-04
3.241372986e+02,-7.14E-04
3.242449951e+02,1.026340295e-03
3.243527222e+02,-2.36E-04
3.244604187e+02,-6.27E-04
3.245681458e+02,7.869817782e-04
3.246758728e+02,4.170640896e-04
3.247835999e+02,-8.67E-04
3.248913269e+02,-1.92E-04
3.249990845e+02,-2.79E-04
3.251068420e+02,3.626644229e-06
3.252146301e+02,-3.01E-04
3.253223877e+02,1.200419269e-03
3.254301758e+02,6.781824632e-04
3.255379639e+02,-5.40E-04
3.256457520e+02,-1.81E-05
3.257535400e+02,9.066610801e-05
3.258613281e+02,-6.06E-04
3.259691467e+02,5.911430344e-04
3.260769653e+02,3.953042324e-04
3.261847839e+02,2.538650915e-05
3.262926331e+02,-7.36E-04
3.264004517e+02,7.869817782e-04
3.265083008e+02,2.212253021e-04
3.266161804e+02,6.890624354e-05
3.267240295e+02,-4.97E-04
3.268318787e+02,-5.62E-04
3.269397583e+02,-1.48E-03
3.270476379e+02,-6.71E-04
3.271555176e+02,6.781824632e-04
3.272634277e+02,3.082647454e-04
3.273713074e+02,9.393008659e-04
3.274792175e+02,-1.58E-03
3.275871582e+02,-1.50E-03
3.276950684e+02,-1.81E-05
3.278030090e+02,-1.27E-04
3.279109192e+02,1.994654303e-04
3.280188599e+02,-1.81E-05
3.281268005e+02,1.265698811e-03
3.282347717e+02,1.069860067e-03
3.283427429e+02,9.828206385e-04
3.284507141e+02,-1.49E-04
3.285586853e+02,-1.50E-03
3.286666565e+02,-1.48E-03
3.287746582e+02,-3.66E-04
3.288826599e+02,3.626644229e-06
3.289906311e+02,1.962014474e-03
3.290986633e+02,6.890624354e-05
3.292066650e+02,8.740212652e-04
3.293146973e+02,3.300246317e-04
3.294227295e+02,1.341858297e-04
3.295307617e+02,-1.56E-03
3.296388245e+02,5.911430344e-04
3.297468567e+02,-1.15E-03
3.298549194e+02,2.266652649e-03
3.299630127e+02,-1.49E-04
3.300710449e+02,6.890624354e-05
3.301791382e+02,-8.01E-04
3.302872009e+02,-1.81E-05
3.303952942e+02,-6.49E-04
3.305034180e+02,3.300246317e-04
3.306115112e+02,9.066610801e-05
3.307196350e+02,-1.06E-03
3.308277588e+02,4.170640896e-04
3.309358826e+02,8.087416645e-04
3.310440369e+02,4.388239468e-04
3.311521301e+02,1.091619954e-03
3.312602844e+02,1.374498126e-03
3.313684387e+02,2.179613104e-03
3.314765930e+02,7.434620638e-04
3.315847778e+02,-4.10E-04
3.316929626e+02,-1.28E-03
3.318011475e+02,2.865048882e-04
3.319093323e+02,-7.58E-04
3.320175171e+02,1.004580408e-03
3.321257324e+02,-6.71E-04
3.322339172e+02,-2.57E-04
3.323421326e+02,2.865048882e-04
3.324503479e+02,5.041035474e-04
3.325585938e+02,8.087416645e-04
3.326668091e+02,1.004580408e-03
3.327750549e+02,1.200419269e-03
3.328833008e+02,4.714637544e-05
3.329915771e+02,-1.49E-04
3.330998535e+02,2.223132877e-03
3.332080994e+02,-1.81E-05
3.333163757e+02,-7.14E-04
3.334246521e+02,-6.17E-05
3.335329285e+02,1.222179155e-03
3.336412354e+02,5.476232618e-04
3.337495422e+02,1.222179155e-03
